# Id: "" Comment: "" Operator: "Operator" Anode: "Cu" Scantype: "Coupled TwoTheta/Theta" TimePerStep: "38.2" 
#  Q | ExpIntensity | ExpError
     0.71091225      13.089005      0.5853581
     0.71169149      12.198953     0.56510557
     0.71247073      12.513089     0.57233536
     0.71324996      12.120419     0.56328362
     0.71402918      13.429319     0.59291892
      0.7148084      13.010471     0.58359938
     0.71558761      13.743455     0.59981356
     0.71636681      13.586387     0.59637621
     0.71714601      14.397905     0.61392875
      0.7179252      13.350785      0.5911827
     0.71870438      13.848167     0.60209423
     0.71948356      12.094241       0.562675
     0.72026273      13.455497     0.59349654
      0.7210419      12.827225     0.57947495
     0.72182105      13.900523     0.60323133
     0.72260021      13.717277     0.59924204
     0.72337935      13.560209     0.59580138
     0.72415849      12.015707     0.56084515
     0.72493762      14.581152     0.61782322
     0.72571674      13.141361     0.58652765
     0.72649586      12.643979     0.57532096
     0.72727497      13.795811     0.60095498
     0.72805408      14.240837     0.61057087
     0.72883318      13.507853     0.59465008
     0.72961227      13.324607     0.59060282
     0.73039135      14.450261     0.61504397
     0.73117043      13.560209     0.59580138
      0.7319495      14.188481     0.60944746
     0.73272856      12.827225     0.57947495
     0.73350762      13.926701     0.60379908
     0.73428667      12.041885     0.56145576
     0.73506572      13.534031     0.59522601
     0.73584475      13.429319     0.59291892
     0.73662378      13.350785      0.5911827
     0.73740281      13.612565     0.59695047
     0.73818182      13.141361     0.58652765
     0.73896083      12.774869     0.57829114
     0.73973984      13.324607     0.59060282
     0.74051883      14.764398     0.62169329
     0.74129782      13.324607     0.59060282
     0.74207681      13.167539     0.58711155
     0.74285578      13.586387     0.59637621
     0.74363475      13.560209     0.59580138
     0.74441371      13.952879     0.60436629
     0.74519267      14.083769     0.60719441
     0.74597162      14.005235     0.60549912
     0.74675056      13.638743     0.59752419
     0.74752949      13.743455     0.59981356
     0.74830842      13.403141     0.59234075
     0.74908734      13.691099     0.59866997
     0.74986626      13.586387     0.59637621
     0.75064516      13.403141     0.59234075
     0.75142406      13.926701     0.60379908
     0.75220296      13.612565     0.59695047
     0.75298185       14.86911     0.62389398
     0.75376072      14.450261     0.61504397
      0.7545396      13.638743     0.59752419
     0.75531846      14.450261     0.61504397
     0.75609732      13.272251     0.58944136
     0.75687617      14.031413     0.60606475
     0.75765502      13.324607     0.59060282
     0.75843386      14.005235     0.60549912
     0.75921269      13.900523     0.60323133
     0.75999151      14.293193     0.61169221
     0.76077033      13.900523     0.60323133
     0.76154914      13.743455     0.59981356
     0.76232794      13.979057     0.60493297
     0.76310674      14.397905     0.61392875
     0.76388553      14.371727     0.61337038
     0.76466431      13.403141     0.59234075
     0.76544308      14.188481     0.60944746
     0.76622185      14.319371     0.61225211
     0.76700061      13.795811     0.60095498
     0.76777937      14.947644     0.62553942
     0.76855811      13.979057     0.60493297
     0.76933685      14.371727     0.61337038
     0.77011559      14.947644     0.62553942
     0.77089431      15.366492     0.63424299
     0.77167303      14.109947     0.60775846
     0.77245174      15.157068     0.62990624
     0.77323045      13.507853     0.59465008
     0.77400914      13.193717     0.58769487
     0.77478783      13.717277     0.59924204
     0.77556652      13.586387     0.59637621
     0.77634519       14.47644     0.61560083
     0.77712386      14.162303     0.60888498
     0.77790252      14.319371     0.61225211
     0.77868118      13.926701     0.60379908
     0.77945982      15.418848     0.63532256
     0.78023846       14.86911     0.62389398
      0.7810171      14.162303     0.60888498
     0.78179572      14.659686     0.61948478
     0.78257434      14.842932     0.62334454
     0.78335295      14.895288     0.62444294
     0.78413156      14.712042     0.62059002
     0.78491015      14.424083     0.61448662
     0.78568874      14.450261     0.61504397
     0.78646732       14.60733     0.61837757
      0.7872459      15.157068     0.62990624
     0.78802447      14.973822     0.62608694
     0.78880303      14.816754     0.62279461
     0.78958158       14.73822      0.6211419
     0.79036013      14.345549      0.6128115
     0.79113867      15.287958      0.6326202
      0.7919172      14.921466     0.62499142
     0.79269572      15.602094     0.63908667
     0.79347424      14.293193     0.61169221
     0.79425275       15.26178     0.63207834
     0.79503125      14.764398     0.62169329
     0.79580975       14.73822      0.6211419
     0.79658824      14.162303     0.60888498
     0.79736672      15.366492     0.63424299
     0.79814519      15.445026     0.63586165
     0.79892365      15.471204     0.63640029
     0.79970211      15.287958      0.6326202
     0.80048056      15.628272     0.63962259
     0.80125901      15.209424     0.63099322
     0.80203744      14.895288     0.62444294
     0.80281587      14.659686     0.61948478
     0.80359429      14.083769     0.60719441
     0.80437271      13.586387     0.59637621
     0.80515112      14.633508     0.61893142
     0.80592952      13.795811     0.60095498
     0.80670791       14.60733     0.61837757
     0.80748629      14.319371     0.61225211
     0.80826467      15.340314     0.63370252
     0.80904304      14.947644     0.62553942
      0.8098214      15.471204     0.63640029
     0.81059976       14.47644     0.61560083
      0.8113781      14.921466     0.62499142
     0.81215644      15.366492     0.63424299
     0.81293478      14.371727     0.61337038
      0.8137131      14.424083     0.61448662
     0.81449142       17.09424     0.66894932
     0.81526973      15.366492     0.63424299
     0.81604803      14.345549      0.6128115
     0.81682633      15.628272     0.63962259
     0.81760461      15.366492     0.63424299
     0.81838289      14.659686     0.61948478
     0.81916117      14.842932     0.62334454
     0.81993943      14.397905     0.61392875
     0.82071769      16.413612     0.65549653
     0.82149594      15.235602     0.63153601
     0.82227418      15.026178     0.62718054
     0.82305242      15.680628     0.64069309
     0.82383064       14.60733     0.61837757
     0.82460886      15.890052     0.64495732
     0.82538707      15.366492     0.63424299
     0.82616528       15.78534     0.64282874
     0.82694347      14.921466     0.62499142
     0.82772166       14.86911     0.62389398
     0.82849985      14.712042     0.62059002
     0.82927802      15.418848     0.63532256
     0.83005619      15.471204     0.63640029
     0.83083434      15.287958      0.6326202
      0.8316125      16.125654     0.64972112
     0.83239064      15.418848     0.63532256
     0.83316878      16.335078     0.65392648
      0.8339469      15.863874     0.64442583
     0.83472502      14.973822     0.62608694
     0.83550314      15.471204     0.63640029
     0.83628124      15.549738     0.63801347
     0.83705934      15.549738     0.63801347
     0.83783743       14.86911     0.62389398
     0.83861551      15.706806     0.64122767
     0.83939358      14.450261     0.61504397
     0.84017165      15.549738     0.63801347
     0.84094971       15.13089     0.62936204
     0.84172776      15.706806     0.64122767
      0.8425058      15.837696     0.64389391
     0.84328384      15.418848     0.63532256
     0.84406187      14.502618     0.61615718
     0.84483989      15.104712     0.62881738
      0.8456179      16.020942      0.6476082
      0.8463959      15.602094     0.63908667
      0.8471739      15.183246     0.63044997
     0.84795189      15.235602     0.63153601
     0.84872987      15.680628     0.64069309
     0.84950785       16.96335     0.66638334
     0.85028581       15.78534     0.64282874
     0.85106377      15.968586     0.64654915
     0.85184172      15.471204     0.63640029
     0.85261966      15.628272     0.63962259
     0.85339759      15.314136     0.63316159
     0.85417552      17.356021     0.67405199
     0.85495344      15.209424     0.63099322
     0.85573135       14.60733     0.61837757
     0.85650925       16.17801     0.65077501
     0.85728715       15.65445     0.64015806
     0.85806503      15.183246     0.63044997
     0.85884291      15.497382     0.63693847
     0.85962079      14.764398     0.62169329
     0.86039865      16.413612     0.65549653
      0.8611765      15.968586     0.64654915
     0.86195435       15.26178     0.63207834
     0.86273219      16.361256     0.65445025
     0.86351002      15.811518     0.64336154
     0.86428785      15.706806     0.64122767
     0.86506566      15.628272     0.63962259
     0.86584347      15.837696     0.64389391
     0.86662127      15.680628     0.64069309
     0.86739906      15.575916      0.6385503
     0.86817685      15.366492     0.63424299
     0.86895462      16.413612     0.65549653
     0.86973239      17.303665     0.67303455
     0.87051015      15.340314     0.63370252
      0.8712879       15.91623     0.64548836
     0.87206564       15.39267     0.63478301
     0.87284338      14.790576     0.62224419
     0.87362111       15.78534     0.64282874
     0.87439883      16.256544     0.65235265
     0.87517654      15.575916      0.6385503
     0.87595424      16.623036     0.65966507
     0.87673194      16.256544     0.65235265
     0.87750963      16.151832     0.65024828
     0.87828731      15.706806     0.64122767
     0.87906498        16.3089     0.65340229
     0.87984264      15.968586     0.64654915
      0.8806203       15.78534     0.64282874
     0.88139794       14.86911     0.62389398
     0.88217558      15.471204     0.63640029
     0.88295321      14.319371     0.61225211
     0.88373084      14.842932     0.62334454
     0.88450845      15.314136     0.63316159
     0.88528606       16.17801     0.65077501
     0.88606366       16.83246     0.66380744
     0.88684125      16.125654     0.64972112
     0.88761883      16.465968     0.65654115
      0.8883964      17.172775      0.6704842
     0.88917397      14.790576     0.62224419
     0.88995153      15.366492     0.63424299
     0.89072908      15.209424     0.63099322
     0.89150662      15.445026     0.63586165
     0.89228415       15.26178     0.63207834
     0.89306167      15.732984      0.6417618
     0.89383919      16.806282     0.66329106
      0.8946167      15.863874     0.64442583
      0.8953942       16.43979     0.65601905
     0.89617169      15.863874     0.64442583
     0.89694918       16.43979     0.65601905
     0.89772665      15.942408     0.64601898
     0.89850412      15.340314     0.63370252
     0.89928158      15.628272     0.63962259
     0.90005903      15.575916      0.6385503
     0.90083647      16.937172     0.66586896
      0.9016139      14.554974     0.61726837
     0.90239133      15.287958      0.6326202
     0.90316875      16.099476     0.64919354
     0.90394616      15.994764     0.64707889
     0.90472356      15.471204     0.63640029
     0.90550095      14.947644     0.62553942
     0.90627833      14.947644     0.62553942
     0.90705571      14.397905     0.61392875
     0.90783308      15.497382     0.63693847
     0.90861044      15.602094     0.63908667
     0.90938779      15.366492     0.63424299
     0.91016513      14.712042     0.62059002
     0.91094246      15.497382     0.63693847
     0.91171979       15.13089     0.62936204
     0.91249711      16.858638     0.66432342
     0.91327442      15.235602     0.63153601
     0.91405172      16.020942      0.6476082
     0.91482901      16.230366     0.65182719
     0.91560629       17.09424     0.66894932
     0.91638357      14.371727     0.61337038
     0.91716084      15.340314     0.63370252
     0.91793809      14.424083     0.61448662
     0.91871534      15.235602     0.63153601
     0.91949259      14.633508     0.61893142
     0.92026982      14.712042     0.62059002
     0.92104704      15.183246     0.63044997
     0.92182426      15.759162     0.64229549
     0.92260147      16.204188     0.65130131
     0.92337867       16.04712     0.64813708
     0.92415586      16.518324     0.65758411
     0.92493304      15.157068     0.62990624
     0.92571021      14.345549      0.6128115
     0.92648738       15.13089     0.62936204
     0.92726454       14.86911     0.62389398
     0.92804168      13.926701     0.60379908
     0.92881882      15.890052     0.64495732
     0.92959595      14.685864     0.62003765
     0.93037308      14.345549      0.6128115
     0.93115019      15.602094     0.63908667
      0.9319273       14.47644     0.61560083
     0.93270439      14.319371     0.61225211
     0.93348148      14.973822     0.62608694
     0.93425856      14.712042     0.62059002
     0.93503563      15.942408     0.64601898
     0.93581269      15.418848     0.63532256
     0.93658975      15.471204     0.63640029
     0.93736679      14.267015      0.6111318
     0.93814383      14.136125     0.60832198
     0.93892086      15.287958      0.6326202
     0.93969788      15.602094     0.63908667
     0.94047489      16.230366     0.65182719
     0.94125189      14.842932     0.62334454
     0.94202888      14.947644     0.62553942
     0.94280587       14.86911     0.62389398
     0.94358285       15.65445     0.64015806
     0.94435981      13.848167     0.60209423
     0.94513677      14.764398     0.62169329
     0.94591372      13.874345     0.60266305
     0.94669066      14.319371     0.61225211
      0.9474676      14.109947     0.60775846
     0.94824452      14.162303     0.60888498
     0.94902143      14.973822     0.62608694
     0.94979834       14.60733     0.61837757
     0.95057524      14.267015      0.6111318
     0.95135213      13.769633     0.60038454
     0.95212901      15.602094     0.63908667
     0.95290588      15.026178     0.62718054
     0.95368274      14.293193     0.61169221
      0.9544596      13.952879     0.60436629
     0.95523644      14.424083     0.61448662
     0.95601328      15.287958      0.6326202
     0.95679011      15.104712     0.62881738
     0.95756692      14.397905     0.61392875
     0.95834373      13.848167     0.60209423
     0.95912054      14.712042     0.62059002
     0.95989733      13.691099     0.59866997
     0.96067411      14.109947     0.60775846
     0.96145089      14.162303     0.60888498
     0.96222765      13.638743     0.59752419
     0.96300441      14.057591     0.60662984
     0.96378116      13.534031     0.59522601
      0.9645579      13.638743     0.59752419
     0.96533463      15.759162     0.64229549
     0.96611135      13.926701     0.60379908
     0.96688806      14.188481     0.60944746
     0.96766477      13.717277     0.59924204
     0.96844146      13.376963     0.59176201
     0.96921815      14.502618     0.61615718
     0.96999482      14.057591     0.60662984
     0.97077149      14.895288     0.62444294
     0.97154815      14.319371     0.61225211
      0.9723248      14.502618     0.61615718
     0.97310144      13.952879     0.60436629
     0.97387808      14.083769     0.60719441
      0.9746547      13.429319     0.59291892
     0.97543131      13.952879     0.60436629
     0.97620792      14.450261     0.61504397
     0.97698452      14.424083     0.61448662
      0.9777611      13.717277     0.59924204
     0.97853768      12.643979     0.57532096
     0.97931425      14.345549      0.6128115
     0.98009081      14.581152     0.61782322
     0.98086736      14.633508     0.61893142
     0.98164391      13.560209     0.59580138
     0.98242044      12.329843     0.56812916
     0.98319696      13.167539     0.58711155
     0.98397348      13.795811     0.60095498
     0.98474999      14.554974     0.61726837
     0.98552648      13.036649     0.58418621
     0.98630297      13.952879     0.60436629
     0.98707945      13.376963     0.59176201
     0.98785592      13.586387     0.59637621
     0.98863238      13.926701     0.60379908
     0.98940883      13.036649     0.58418621
     0.99018528      13.219895     0.58827761
     0.99096171      12.670157     0.57591622
     0.99173813      14.162303     0.60888498
     0.99251455      12.748691     0.57769833
     0.99329096      12.774869     0.57829114
     0.99406735      13.612565     0.59695047
     0.99484374      12.879581     0.58065635
     0.99562012      12.801047     0.57888335
     0.99639649      13.272251     0.58944136
     0.99717285      12.617801     0.57472508
      0.9979492      14.083769     0.60719441
     0.99872554      13.664921     0.59809735
     0.99950188      12.801047     0.57888335
      1.0002782      13.691099     0.59866997
      1.0010545      12.251309     0.56631694
      1.0018308      12.277487     0.56692166
      1.0026071      12.801047     0.57888335
      1.0033834      13.507853     0.59465008
      1.0041597      13.246073     0.58885977
       1.004936      14.083769     0.60719441
      1.0057122      12.617801     0.57472508
      1.0064885      12.382199      0.5693341
      1.0072647      12.801047     0.57888335
      1.0080409      12.774869     0.57829114
      1.0088172      12.513089     0.57233536
      1.0095934      12.853403     0.58006595
      1.0103696      12.539267     0.57293372
      1.0111458      11.230366     0.54220719
       1.011922      12.434555      0.5705365
      1.0126981      12.251309     0.56631694
      1.0134743      13.062827     0.58477245
      1.0142505      13.324607     0.59060282
      1.0150266      12.617801     0.57472508
      1.0158027       11.70157     0.55346529
      1.0165789      13.089005      0.5853581
       1.017355      12.251309     0.56631694
      1.0181311      11.465968     0.54786516
      1.0189072      12.827225     0.57947495
      1.0196833      12.198953     0.56510557
      1.0204594      13.324607     0.59060282
      1.0212354      12.670157     0.57591622
      1.0220115      12.565445     0.57353146
      1.0227876      12.879581     0.58065635
      1.0235636      12.146597     0.56389159
      1.0243396      13.010471     0.58359938
      1.0251157      12.643979     0.57532096
      1.0258917      13.324607     0.59060282
      1.0266677      12.329843     0.56812916
      1.0274437      12.303665     0.56752573
      1.0282197      12.172775     0.56449891
      1.0289957      11.937173     0.55900932
